id,master_entity_id,entity_type,source_system,source_database,source_table,source_record_id,match_score,created_at
20525,INST_0258,institution,mysql,aicte_institutes,institutes,276,1.0,2026-08-17 10:10:55.164917+00:00
20526,INST_0259,institution,mysql,aicte_institutes,institutes,277,1.0,2026-08-17 10:10:55.164917+00:00
20527,INST_0260,institution,mysql,aicte_institutes,institutes,278,1.0,2026-08-17 10:10:55.164917+00:00
20528,INST_0261,institution,mysql,aicte_institutes,institutes,279,1.0,2026-08-17 10:10:55.164917+00:00
20529,INST_0262,institution,mysql,aicte_institutes,institutes,280,1.0,2026-08-17 10:10:55.164917+00:00
20530,INST_0263,institution,mysql,aicte_institutes,institutes,281,1.0,2026-08-17 10:10:55.164917+00:00
20531,INST_0264,institution,mysql,aicte_institutes,institutes,282,1.0,2026-08-17 10:10:55.164917+00:00
20532,INST_0265,institution,mysql,aicte_institutes,institutes,283,1.0,2026-08-17 10:10:55.164917+00:00
20533,INST_0266,institution,mysql,aicte_institutes,institutes,284,1.0,2026-08-17 10:10:55.164917+00:00
20534,INST_0267,institution,mysql,aicte_institutes,institutes,285,1.0,2026-08-17 10:10:55.164917+00:00
20535,INST_0268,institution,mysql,aicte_institutes,institutes,286,1.0,2026-08-17 10:10:55.164917+00:00
20536,INST_0269,institution,mysql,aicte_institutes,institutes,287,1.0,2026-08-17 10:10:55.164917+00:00
20537,INST_0270,institution,mysql,aicte_institutes,institutes,288,1.0,2026-08-17 10:10:55.164917+00:00
20538,INST_0271,institution,mysql,aicte_institutes,institutes,289,1.0,2026-08-17 10:10:55.164917+00:00
20539,INST_0272,institution,mysql,aicte_institutes,institutes,291,1.0,2026-08-17 10:10:55.164917+00:00
20540,INST_0273,institution,mysql,aicte_institutes,institutes,292,1.0,2026-08-17 10:10:55.164917+00:00
20541,INST_0274,institution,mysql,aicte_institutes,institutes,293,1.0,2026-08-17 10:10:55.164917+00:00
20542,INST_0275,institution,mysql,aicte_institutes,institutes,294,1.0,2026-08-17 10:10:55.164917+00:00
20543,INST_0276,institution,mysql,aicte_institutes,institutes,295,1.0,2026-08-17 10:10:55.164917+00:00
20544,INST_0277,institution,mysql,aicte_institutes,institutes,296,1.0,2026-08-17 10:10:55.164917+00:00
20545,INST_0278,institution,mysql,aicte_institutes,institutes,299,1.0,2026-08-17 10:10:55.164917+00:00
20546,INST_0279,institution,mysql,aicte_institutes,institutes,300,1.0,2026-08-17 10:10:55.164917+00:00
20547,INST_0280,institution,mysql,aicte_institutes,institutes,301,1.0,2026-08-17 10:10:55.164917+00:00
20548,INST_0281,institution,mysql,aicte_institutes,institutes,302,1.0,2026-08-17 10:10:55.164917+00:00
20549,INST_0282,institution,mysql,aicte_institutes,institutes,303,1.0,2026-08-17 10:10:55.164917+00:00
20550,INST_0283,institution,mysql,aicte_institutes,institutes,304,1.0,2026-08-17 10:10:55.164917+00:00
20551,INST_0284,institution,mysql,aicte_institutes,institutes,305,1.0,2026-08-17 10:10:55.164917+00:00
20552,INST_0285,institution,mysql,aicte_institutes,institutes,306,1.0,2026-08-17 10:10:55.164917+00:00
20553,INST_0286,institution,mysql,aicte_institutes,institutes,307,1.0,2026-08-17 10:10:55.164917+00:00
20554,INST_0287,institution,mysql,aicte_institutes,institutes,308,1.0,2026-08-17 10:10:55.164917+00:00
20555,INST_0288,institution,mysql,aicte_institutes,institutes,309,1.0,2026-08-17 10:10:55.164917+00:00
20556,INST_0289,institution,mysql,aicte_institutes,institutes,310,1.0,2026-08-17 10:10:55.164917+00:00
20557,INST_0290,institution,mysql,aicte_institutes,institutes,311,1.0,2026-08-17 10:10:55.164917+00:00
20558,INST_0291,institution,mysql,aicte_institutes,institutes,312,1.0,2026-08-17 10:10:55.164917+00:00
20559,INST_0292,institution,mysql,aicte_institutes,institutes,313,1.0,2026-08-17 10:10:55.164917+00:00
20560,INST_0293,institution,mysql,aicte_institutes,institutes,314,1.0,2026-08-17 10:10:55.164917+00:00
20561,INST_0294,institution,mysql,aicte_institutes,institutes,315,1.0,2026-08-17 10:10:55.164917+00:00
20562,INST_0295,institution,mysql,aicte_institutes,institutes,316,1.0,2026-08-17 10:10:55.164917+00:00
20563,INST_0296,institution,mysql,aicte_institutes,institutes,317,1.0,2026-08-17 10:10:55.164917+00:00
20564,INST_0297,institution,mysql,aicte_institutes,institutes,318,1.0,2026-08-17 10:10:55.164917+00:00
20565,INST_0298,institution,mysql,aicte_institutes,institutes,319,1.0,2026-08-17 10:10:55.164917+00:00
20566,INST_0299,institution,mysql,aicte_institutes,institutes,320,1.0,2026-08-17 10:10:55.164917+00:00
20567,INST_0300,institution,mysql,aicte_institutes,institutes,321,1.0,2026-08-17 10:10:55.164917+00:00
20568,INST_0301,institution,mysql,aicte_institutes,institutes,322,1.0,2026-08-17 10:10:55.164917+00:00
20569,INST_0302,institution,mysql,aicte_institutes,institutes,323,1.0,2026-08-17 10:10:55.164917+00:00
20570,INST_0303,institution,mysql,aicte_institutes,institutes,325,1.0,2026-08-17 10:10:55.164917+00:00
20571,INST_0304,institution,mysql,aicte_institutes,institutes,326,1.0,2026-08-17 10:10:55.164917+00:00
20572,INST_0305,institution,mysql,aicte_institutes,institutes,327,1.0,2026-08-17 10:10:55.164917+00:00
20573,INST_0306,institution,mysql,aicte_institutes,institutes,328,1.0,2026-08-17 10:10:55.164917+00:00
20574,INST_0307,institution,mysql,aicte_institutes,institutes,329,1.0,2026-08-17 10:10:55.164917+00:00
20575,INST_0308,institution,mysql,aicte_institutes,institutes,330,1.0,2026-08-17 10:10:55.164917+00:00
20576,INST_0309,institution,mysql,aicte_institutes,institutes,331,1.0,2026-08-17 10:10:55.164917+00:00
20577,INST_0310,institution,mysql,aicte_institutes,institutes,332,1.0,2026-08-17 10:10:55.164917+00:00
20578,INST_0311,institution,mysql,aicte_institutes,institutes,333,1.0,2026-08-17 10:10:55.164917+00:00
20579,INST_0312,institution,mysql,aicte_institutes,institutes,334,1.0,2026-08-17 10:10:55.164917+00:00
20580,INST_0313,institution,mysql,aicte_institutes,institutes,335,1.0,2026-08-17 10:10:55.164917+00:00
20581,INST_0314,institution,mysql,aicte_institutes,institutes,336,1.0,2026-08-17 10:10:55.164917+00:00
20582,INST_0315,institution,mysql,aicte_institutes,institutes,337,1.0,2026-08-17 10:10:55.164917+00:00
20583,INST_0316,institution,mysql,aicte_institutes,institutes,338,1.0,2026-08-17 10:10:55.164917+00:00
20584,INST_0317,institution,mysql,aicte_institutes,institutes,339,1.0,2026-08-17 10:10:55.164917+00:00
20585,INST_0318,institution,mysql,aicte_institutes,institutes,340,1.0,2026-08-17 10:10:55.164917+00:00
20586,INST_0319,institution,mysql,aicte_institutes,institutes,341,1.0,2026-08-17 10:10:55.164917+00:00
20587,INST_0320,institution,mysql,aicte_institutes,institutes,342,1.0,2026-08-17 10:10:55.164917+00:00
20588,INST_0321,institution,mysql,aicte_institutes,institutes,343,1.0,2026-08-17 10:10:55.164917+00:00
20589,INST_0322,institution,mysql,aicte_institutes,institutes,344,1.0,2026-08-17 10:10:55.164917+00:00
20590,INST_0323,institution,mysql,aicte_institutes,institutes,345,1.0,2026-08-17 10:10:55.164917+00:00
20591,INST_0324,institution,mysql,aicte_institutes,institutes,346,1.0,2026-08-17 10:10:55.164917+00:00
20592,INST_0325,institution,mysql,aicte_institutes,institutes,348,1.0,2026-08-17 10:10:55.164917+00:00
20593,INST_0326,institution,mysql,aicte_institutes,institutes,349,1.0,2026-08-17 10:10:55.164917+00:00
20594,INST_0327,institution,mysql,aicte_institutes,institutes,350,1.0,2026-08-17 10:10:55.164917+00:00
20595,INST_0328,institution,mysql,aicte_institutes,institutes,351,1.0,2026-08-17 10:10:55.164917+00:00
20596,INST_0329,institution,mysql,aicte_institutes,institutes,352,1.0,2026-08-17 10:10:55.164917+00:00
20597,INST_0330,institution,mysql,aicte_institutes,institutes,353,1.0,2026-08-17 10:10:55.164917+00:00
20598,INST_0331,institution,mysql,aicte_institutes,institutes,354,1.0,2026-08-17 10:10:55.164917+00:00
20599,INST_0332,institution,mysql,aicte_institutes,institutes,355,1.0,2026-08-17 10:10:55.164917+00:00
20600,INST_0333,institution,mysql,aicte_institutes,institutes,357,1.0,2026-08-17 10:10:55.164917+00:00
20601,INST_0334,institution,mysql,aicte_institutes,institutes,358,1.0,2026-08-17 10:10:55.164917+00:00
20602,INST_0335,institution,mysql,aicte_institutes,institutes,359,1.0,2026-08-17 10:10:55.164917+00:00
20603,INST_0336,institution,mysql,aicte_institutes,institutes,360,1.0,2026-08-17 10:10:55.164917+00:00
20604,INST_0337,institution,mysql,aicte_institutes,institutes,361,1.0,2026-08-17 10:10:55.164917+00:00
20605,INST_0338,institution,mysql,aicte_institutes,institutes,362,1.0,2026-08-17 10:10:55.164917+00:00
20606,INST_0339,institution,mysql,aicte_institutes,institutes,363,1.0,2026-08-17 10:10:55.164917+00:00
20607,INST_0340,institution,mysql,aicte_institutes,institutes,364,1.0,2026-08-17 10:10:55.164917+00:00
20608,INST_0341,institution,mysql,aicte_institutes,institutes,365,1.0,2026-08-17 10:10:55.164917+00:00
20609,INST_0342,institution,mysql,aicte_institutes,institutes,367,1.0,2026-08-17 10:10:55.164917+00:00
20610,INST_0343,institution,mysql,aicte_institutes,institutes,368,1.0,2026-08-17 10:10:55.164917+00:00
20611,INST_0344,institution,mysql,aicte_institutes,institutes,369,1.0,2026-08-17 10:10:55.164917+00:00
20612,INST_0345,institution,mysql,aicte_institutes,institutes,370,1.0,2026-08-17 10:10:55.164917+00:00
20613,INST_0346,institution,mysql,aicte_institutes,institutes,371,1.0,2026-08-17 10:10:55.164917+00:00
20614,INST_0347,institution,mysql,aicte_institutes,institutes,372,1.0,2026-08-17 10:10:55.164917+00:00
20615,INST_0348,institution,mysql,aicte_institutes,institutes,373,1.0,2026-08-17 10:10:55.164917+00:00
20616,INST_0349,institution,mysql,aicte_institutes,institutes,374,1.0,2026-08-17 10:10:55.164917+00:00
20617,INST_0350,institution,mysql,aicte_institutes,institutes,375,1.0,2026-08-17 10:10:55.164917+00:00
20618,INST_0351,institution,mysql,aicte_institutes,institutes,376,1.0,2026-08-17 10:10:55.164917+00:00
20619,INST_0352,institution,mysql,aicte_institutes,institutes,377,1.0,2026-08-17 10:10:55.164917+00:00
20620,INST_0353,institution,mysql,aicte_institutes,institutes,378,1.0,2026-08-17 10:10:55.164917+00:00
20621,INST_0354,institution,mysql,aicte_institutes,institutes,379,1.0,2026-08-17 10:10:55.164917+00:00
20622,INST_0355,institution,mysql,aicte_institutes,institutes,380,1.0,2026-08-17 10:10:55.164917+00:00
20623,INST_0356,institution,mysql,aicte_institutes,institutes,382,1.0,2026-08-17 10:10:55.164917+00:00
20624,INST_0357,institution,mysql,aicte_institutes,institutes,383,1.0,2026-08-17 10:10:55.164917+00:00
20625,INST_0358,institution,mysql,aicte_institutes,institutes,384,1.0,2026-08-17 10:10:55.164917+00:00
20626,INST_0359,institution,mysql,aicte_institutes,institutes,386,1.0,2026-08-17 10:10:55.164917+00:00
20627,INST_0360,institution,mysql,aicte_institutes,institutes,387,1.0,2026-08-17 10:10:55.164917+00:00
20628,INST_0361,institution,mysql,aicte_institutes,institutes,389,1.0,2026-08-17 10:10:55.164917+00:00
20629,INST_0362,institution,mysql,aicte_institutes,institutes,390,1.0,2026-08-17 10:10:55.164917+00:00
20630,INST_0363,institution,mysql,aicte_institutes,institutes,391,1.0,2026-08-17 10:10:55.164917+00:00
20631,INST_0364,institution,mysql,aicte_institutes,institutes,392,1.0,2026-08-17 10:10:55.164917+00:00
20632,INST_0365,institution,mysql,aicte_institutes,institutes,393,1.0,2026-08-17 10:10:55.164917+00:00
20633,INST_0366,institution,mysql,aicte_institutes,institutes,394,1.0,2026-08-17 10:10:55.164917+00:00
20634,INST_0367,institution,mysql,aicte_institutes,institutes,395,1.0,2026-08-17 10:10:55.164917+00:00
20635,INST_0368,institution,mysql,aicte_institutes,institutes,396,1.0,2026-08-17 10:10:55.164917+00:00
20636,INST_0369,institution,mysql,aicte_institutes,institutes,397,1.0,2026-08-17 10:10:55.164917+00:00
20637,INST_0370,institution,mysql,aicte_institutes,institutes,398,1.0,2026-08-17 10:10:55.164917+00:00
20638,INST_0371,institution,mysql,aicte_institutes,institutes,399,1.0,2026-08-17 10:10:55.164917+00:00
20639,INST_0372,institution,mysql,aicte_institutes,institutes,400,1.0,2026-08-17 10:10:55.164917+00:00
20640,INST_0373,institution,mysql,aicte_institutes,institutes,401,1.0,2026-08-17 10:10:55.164917+00:00
20641,INST_0374,institution,mysql,aicte_institutes,institutes,402,1.0,2026-08-17 10:10:55.164917+00:00
20642,INST_0375,institution,mysql,aicte_institutes,institutes,403,1.0,2026-08-17 10:10:55.164917+00:00
20643,INST_0376,institution,mysql,aicte_institutes,institutes,404,1.0,2026-08-17 10:10:55.164917+00:00
20644,INST_0377,institution,mysql,aicte_institutes,institutes,405,1.0,2026-08-17 10:10:55.164917+00:00
20645,INST_0378,institution,mysql,aicte_institutes,institutes,406,1.0,2026-08-17 10:10:55.164917+00:00
20646,INST_0379,institution,mysql,aicte_institutes,institutes,407,1.0,2026-08-17 10:10:55.164917+00:00
20647,INST_0380,institution,mysql,aicte_institutes,institutes,408,1.0,2026-08-17 10:10:55.164917+00:00
20648,INST_0381,institution,mysql,aicte_institutes,institutes,409,1.0,2026-08-17 10:10:55.164917+00:00
20649,INST_0382,institution,mysql,aicte_institutes,institutes,411,1.0,2026-08-17 10:10:55.164917+00:00
20650,INST_0383,institution,mysql,aicte_institutes,institutes,412,1.0,2026-08-17 10:10:55.164917+00:00
20651,INST_0384,institution,mysql,aicte_institutes,institutes,413,1.0,2026-08-17 10:10:55.164917+00:00
20652,INST_0385,institution,mysql,aicte_institutes,institutes,414,1.0,2026-08-17 10:10:55.164917+00:00
20653,INST_0386,institution,mysql,aicte_institutes,institutes,415,1.0,2026-08-17 10:10:55.164917+00:00
20654,INST_0387,institution,mysql,aicte_institutes,institutes,416,1.0,2026-08-17 10:10:55.164917+00:00
20655,INST_0388,institution,mysql,aicte_institutes,institutes,419,1.0,2026-08-17 10:10:55.164917+00:00
20656,INST_0389,institution,mysql,aicte_institutes,institutes,420,1.0,2026-08-17 10:10:55.164917+00:00
20657,INST_0390,institution,mysql,aicte_institutes,institutes,421,1.0,2026-08-17 10:10:55.164917+00:00
20658,INST_0391,institution,mysql,aicte_institutes,institutes,422,1.0,2026-08-17 10:10:55.164917+00:00
20659,INST_0392,institution,mysql,aicte_institutes,institutes,424,1.0,2026-08-17 10:10:55.164917+00:00
20660,INST_0393,institution,mysql,aicte_institutes,institutes,425,1.0,2026-08-17 10:10:55.164917+00:00
20661,INST_0394,institution,mysql,aicte_institutes,institutes,426,1.0,2026-08-17 10:10:55.164917+00:00
20662,INST_0395,institution,mysql,aicte_institutes,institutes,427,1.0,2026-08-17 10:10:55.164917+00:00
20663,INST_0396,institution,mysql,aicte_institutes,institutes,428,1.0,2026-08-17 10:10:55.164917+00:00
20664,INST_0397,institution,mysql,aicte_institutes,institutes,429,1.0,2026-08-17 10:10:55.164917+00:00
20665,INST_0398,institution,mysql,aicte_institutes,institutes,430,1.0,2026-08-17 10:10:55.164917+00:00
20666,INST_0399,institution,mysql,aicte_institutes,institutes,431,1.0,2026-08-17 10:10:55.164917+00:00
20667,INST_0400,institution,mysql,aicte_institutes,institutes,432,1.0,2026-08-17 10:10:55.164917+00:00
20668,INST_0401,institution,mysql,aicte_institutes,institutes,433,1.0,2026-08-17 10:10:55.164917+00:00
20669,INST_0402,institution,mysql,aicte_institutes,institutes,434,1.0,2026-08-17 10:10:55.164917+00:00
20670,INST_0403,institution,mysql,aicte_institutes,institutes,435,1.0,2026-08-17 10:10:55.164917+00:00
20671,INST_0404,institution,mysql,aicte_institutes,institutes,436,1.0,2026-08-17 10:10:55.164917+00:00
20672,INST_0405,institution,mysql,aicte_institutes,institutes,437,1.0,2026-08-17 10:10:55.164917+00:00
20673,INST_0406,institution,mysql,aicte_institutes,institutes,438,1.0,2026-08-17 10:10:55.164917+00:00
20674,INST_0407,institution,mysql,aicte_institutes,institutes,439,1.0,2026-08-17 10:10:55.164917+00:00
20675,INST_0408,institution,mysql,aicte_institutes,institutes,440,1.0,2026-08-17 10:10:55.164917+00:00
20676,INST_0409,institution,mysql,aicte_institutes,institutes,441,1.0,2026-08-17 10:10:55.164917+00:00
20677,INST_0410,institution,mysql,aicte_institutes,institutes,442,1.0,2026-08-17 10:10:55.164917+00:00
20678,INST_0411,institution,mysql,aicte_institutes,institutes,443,1.0,2026-08-17 10:10:55.164917+00:00
20679,INST_0412,institution,mysql,aicte_institutes,institutes,444,1.0,2026-08-17 10:10:55.164917+00:00
20680,INST_0413,institution,mysql,aicte_institutes,institutes,445,1.0,2026-08-17 10:10:55.164917+00:00
20681,INST_0414,institution,mysql,aicte_institutes,institutes,446,1.0,2026-08-17 10:10:55.164917+00:00
20682,INST_0415,institution,mysql,aicte_institutes,institutes,447,1.0,2026-08-17 10:10:55.164917+00:00
20683,INST_0416,institution,mysql,aicte_institutes,institutes,448,1.0,2026-08-17 10:10:55.164917+00:00
20684,INST_0417,institution,mysql,aicte_institutes,institutes,449,1.0,2026-08-17 10:10:55.164917+00:00
20685,INST_0418,institution,mysql,aicte_institutes,institutes,450,1.0,2026-08-17 10:10:55.164917+00:00
20686,INST_0419,institution,mysql,aicte_institutes,institutes,451,1.0,2026-08-17 10:10:55.164917+00:00
20687,INST_0420,institution,mysql,aicte_institutes,institutes,452,1.0,2026-08-17 10:10:55.164917+00:00
20688,INST_0421,institution,mysql,aicte_institutes,institutes,453,1.0,2026-08-17 10:10:55.164917+00:00
20689,INST_0422,institution,mysql,aicte_institutes,institutes,455,1.0,2026-08-17 10:10:55.164917+00:00
20690,INST_0423,institution,mysql,aicte_institutes,institutes,456,1.0,2026-08-17 10:10:55.164917+00:00
20691,INST_0424,institution,mysql,aicte_institutes,institutes,459,1.0,2026-08-17 10:10:55.164917+00:00
20692,INST_0425,institution,mysql,aicte_institutes,institutes,460,1.0,2026-08-17 10:10:55.164917+00:00
20693,INST_0426,institution,mysql,aicte_institutes,institutes,461,1.0,2026-08-17 10:10:55.164917+00:00
20694,INST_0427,institution,mysql,aicte_institutes,institutes,462,1.0,2026-08-17 10:10:55.164917+00:00
20695,INST_0428,institution,mysql,aicte_institutes,institutes,463,1.0,2026-08-17 10:10:55.164917+00:00
20696,INST_0429,institution,mysql,aicte_institutes,institutes,464,1.0,2026-08-17 10:10:55.164917+00:00
20697,INST_0430,institution,mysql,aicte_institutes,institutes,466,1.0,2026-08-17 10:10:55.164917+00:00
20698,INST_0431,institution,mysql,aicte_institutes,institutes,467,1.0,2026-08-17 10:10:55.164917+00:00
20699,INST_0432,institution,mysql,aicte_institutes,institutes,469,1.0,2026-08-17 10:10:55.164917+00:00
20700,INST_0433,institution,mysql,aicte_institutes,institutes,470,1.0,2026-08-17 10:10:55.164917+00:00
20701,INST_0434,institution,mysql,aicte_institutes,institutes,471,1.0,2026-08-17 10:10:55.164917+00:00
20702,INST_0435,institution,mysql,aicte_institutes,institutes,472,1.0,2026-08-17 10:10:55.164917+00:00
20703,INST_0436,institution,mysql,aicte_institutes,institutes,473,1.0,2026-08-17 10:10:55.164917+00:00
20704,INST_0437,institution,mysql,aicte_institutes,institutes,474,1.0,2026-08-17 10:10:55.164917+00:00
