id,canonical_entity_id,source_system,source_database,source_table,source_record_id,transformation_version,validation_status,ingestion_timestamp
20525,INST_0258,mysql,aicte_institutes,institutes,276,v1,loaded,2026-08-17 10:10:48.758218+00:00
20526,INST_0259,mysql,aicte_institutes,institutes,277,v1,loaded,2026-08-17 10:10:48.758218+00:00
20527,INST_0260,mysql,aicte_institutes,institutes,278,v1,loaded,2026-08-17 10:10:48.758218+00:00
20528,INST_0261,mysql,aicte_institutes,institutes,279,v1,loaded,2026-08-17 10:10:48.758218+00:00
20529,INST_0262,mysql,aicte_institutes,institutes,280,v1,loaded,2026-08-17 10:10:48.758218+00:00
20530,INST_0263,mysql,aicte_institutes,institutes,281,v1,loaded,2026-08-17 10:10:48.758218+00:00
20531,INST_0264,mysql,aicte_institutes,institutes,282,v1,loaded,2026-08-17 10:10:48.758218+00:00
20532,INST_0265,mysql,aicte_institutes,institutes,283,v1,loaded,2026-08-17 10:10:48.758218+00:00
20533,INST_0266,mysql,aicte_institutes,institutes,284,v1,loaded,2026-08-17 10:10:48.758218+00:00
20534,INST_0267,mysql,aicte_institutes,institutes,285,v1,loaded,2026-08-17 10:10:48.758218+00:00
20535,INST_0268,mysql,aicte_institutes,institutes,286,v1,loaded,2026-08-17 10:10:48.758218+00:00
20536,INST_0269,mysql,aicte_institutes,institutes,287,v1,loaded,2026-08-17 10:10:48.758218+00:00
20537,INST_0270,mysql,aicte_institutes,institutes,288,v1,loaded,2026-08-17 10:10:48.758218+00:00
20538,INST_0271,mysql,aicte_institutes,institutes,289,v1,loaded,2026-08-17 10:10:48.758218+00:00
20539,INST_0272,mysql,aicte_institutes,institutes,291,v1,loaded,2026-08-17 10:10:48.758218+00:00
20540,INST_0273,mysql,aicte_institutes,institutes,292,v1,loaded,2026-08-17 10:10:48.758218+00:00
20541,INST_0274,mysql,aicte_institutes,institutes,293,v1,loaded,2026-08-17 10:10:48.758218+00:00
20542,INST_0275,mysql,aicte_institutes,institutes,294,v1,loaded,2026-08-17 10:10:48.758218+00:00
20543,INST_0276,mysql,aicte_institutes,institutes,295,v1,loaded,2026-08-17 10:10:48.758218+00:00
20544,INST_0277,mysql,aicte_institutes,institutes,296,v1,loaded,2026-08-17 10:10:48.758218+00:00
20545,INST_0278,mysql,aicte_institutes,institutes,299,v1,loaded,2026-08-17 10:10:48.758218+00:00
20546,INST_0279,mysql,aicte_institutes,institutes,300,v1,loaded,2026-08-17 10:10:48.758218+00:00
20547,INST_0280,mysql,aicte_institutes,institutes,301,v1,loaded,2026-08-17 10:10:48.758218+00:00
20548,INST_0281,mysql,aicte_institutes,institutes,302,v1,loaded,2026-08-17 10:10:48.758218+00:00
20549,INST_0282,mysql,aicte_institutes,institutes,303,v1,loaded,2026-08-17 10:10:48.758218+00:00
20550,INST_0283,mysql,aicte_institutes,institutes,304,v1,loaded,2026-08-17 10:10:48.758218+00:00
20551,INST_0284,mysql,aicte_institutes,institutes,305,v1,loaded,2026-08-17 10:10:48.758218+00:00
20552,INST_0285,mysql,aicte_institutes,institutes,306,v1,loaded,2026-08-17 10:10:48.758218+00:00
20553,INST_0286,mysql,aicte_institutes,institutes,307,v1,loaded,2026-08-17 10:10:48.758218+00:00
20554,INST_0287,mysql,aicte_institutes,institutes,308,v1,loaded,2026-08-17 10:10:48.758218+00:00
20555,INST_0288,mysql,aicte_institutes,institutes,309,v1,loaded,2026-08-17 10:10:48.758218+00:00
20556,INST_0289,mysql,aicte_institutes,institutes,310,v1,loaded,2026-08-17 10:10:48.758218+00:00
20557,INST_0290,mysql,aicte_institutes,institutes,311,v1,loaded,2026-08-17 10:10:48.758218+00:00
20558,INST_0291,mysql,aicte_institutes,institutes,312,v1,loaded,2026-08-17 10:10:48.758218+00:00
20559,INST_0292,mysql,aicte_institutes,institutes,313,v1,loaded,2026-08-17 10:10:48.758218+00:00
20560,INST_0293,mysql,aicte_institutes,institutes,314,v1,loaded,2026-08-17 10:10:48.758218+00:00
20561,INST_0294,mysql,aicte_institutes,institutes,315,v1,loaded,2026-08-17 10:10:48.758218+00:00
20562,INST_0295,mysql,aicte_institutes,institutes,316,v1,loaded,2026-08-17 10:10:48.758218+00:00
20563,INST_0296,mysql,aicte_institutes,institutes,317,v1,loaded,2026-08-17 10:10:48.758218+00:00
20564,INST_0297,mysql,aicte_institutes,institutes,318,v1,loaded,2026-08-17 10:10:48.758218+00:00
20565,INST_0298,mysql,aicte_institutes,institutes,319,v1,loaded,2026-08-17 10:10:48.758218+00:00
20566,INST_0299,mysql,aicte_institutes,institutes,320,v1,loaded,2026-08-17 10:10:48.758218+00:00
20567,INST_0300,mysql,aicte_institutes,institutes,321,v1,loaded,2026-08-17 10:10:48.758218+00:00
20568,INST_0301,mysql,aicte_institutes,institutes,322,v1,loaded,2026-08-17 10:10:48.758218+00:00
20569,INST_0302,mysql,aicte_institutes,institutes,323,v1,loaded,2026-08-17 10:10:48.758218+00:00
20570,INST_0303,mysql,aicte_institutes,institutes,325,v1,loaded,2026-08-17 10:10:48.758218+00:00
20571,INST_0304,mysql,aicte_institutes,institutes,326,v1,loaded,2026-08-17 10:10:48.758218+00:00
20572,INST_0305,mysql,aicte_institutes,institutes,327,v1,loaded,2026-08-17 10:10:48.758218+00:00
20573,INST_0306,mysql,aicte_institutes,institutes,328,v1,loaded,2026-08-17 10:10:48.758218+00:00
20574,INST_0307,mysql,aicte_institutes,institutes,329,v1,loaded,2026-08-17 10:10:48.758218+00:00
20575,INST_0308,mysql,aicte_institutes,institutes,330,v1,loaded,2026-08-17 10:10:48.758218+00:00
20576,INST_0309,mysql,aicte_institutes,institutes,331,v1,loaded,2026-08-17 10:10:48.758218+00:00
20577,INST_0310,mysql,aicte_institutes,institutes,332,v1,loaded,2026-08-17 10:10:48.758218+00:00
20578,INST_0311,mysql,aicte_institutes,institutes,333,v1,loaded,2026-08-17 10:10:48.758218+00:00
20579,INST_0312,mysql,aicte_institutes,institutes,334,v1,loaded,2026-08-17 10:10:48.758218+00:00
20580,INST_0313,mysql,aicte_institutes,institutes,335,v1,loaded,2026-08-17 10:10:48.758218+00:00
20581,INST_0314,mysql,aicte_institutes,institutes,336,v1,loaded,2026-08-17 10:10:48.758218+00:00
20582,INST_0315,mysql,aicte_institutes,institutes,337,v1,loaded,2026-08-17 10:10:48.758218+00:00
20583,INST_0316,mysql,aicte_institutes,institutes,338,v1,loaded,2026-08-17 10:10:48.758218+00:00
20584,INST_0317,mysql,aicte_institutes,institutes,339,v1,loaded,2026-08-17 10:10:48.758218+00:00
20585,INST_0318,mysql,aicte_institutes,institutes,340,v1,loaded,2026-08-17 10:10:48.758218+00:00
20586,INST_0319,mysql,aicte_institutes,institutes,341,v1,loaded,2026-08-17 10:10:48.758218+00:00
20587,INST_0320,mysql,aicte_institutes,institutes,342,v1,loaded,2026-08-17 10:10:48.758218+00:00
20588,INST_0321,mysql,aicte_institutes,institutes,343,v1,loaded,2026-08-17 10:10:48.758218+00:00
20589,INST_0322,mysql,aicte_institutes,institutes,344,v1,loaded,2026-08-17 10:10:48.758218+00:00
20590,INST_0323,mysql,aicte_institutes,institutes,345,v1,loaded,2026-08-17 10:10:48.758218+00:00
20591,INST_0324,mysql,aicte_institutes,institutes,346,v1,loaded,2026-08-17 10:10:48.758218+00:00
20592,INST_0325,mysql,aicte_institutes,institutes,348,v1,loaded,2026-08-17 10:10:48.758218+00:00
20593,INST_0326,mysql,aicte_institutes,institutes,349,v1,loaded,2026-08-17 10:10:48.758218+00:00
20594,INST_0327,mysql,aicte_institutes,institutes,350,v1,loaded,2026-08-17 10:10:48.758218+00:00
20595,INST_0328,mysql,aicte_institutes,institutes,351,v1,loaded,2026-08-17 10:10:48.758218+00:00
20596,INST_0329,mysql,aicte_institutes,institutes,352,v1,loaded,2026-08-17 10:10:48.758218+00:00
20597,INST_0330,mysql,aicte_institutes,institutes,353,v1,loaded,2026-08-17 10:10:48.758218+00:00
20598,INST_0331,mysql,aicte_institutes,institutes,354,v1,loaded,2026-08-17 10:10:48.758218+00:00
20599,INST_0332,mysql,aicte_institutes,institutes,355,v1,loaded,2026-08-17 10:10:48.758218+00:00
20600,INST_0333,mysql,aicte_institutes,institutes,357,v1,loaded,2026-08-17 10:10:48.758218+00:00
20601,INST_0334,mysql,aicte_institutes,institutes,358,v1,loaded,2026-08-17 10:10:48.758218+00:00
20602,INST_0335,mysql,aicte_institutes,institutes,359,v1,loaded,2026-08-17 10:10:48.758218+00:00
20603,INST_0336,mysql,aicte_institutes,institutes,360,v1,loaded,2026-08-17 10:10:48.758218+00:00
20604,INST_0337,mysql,aicte_institutes,institutes,361,v1,loaded,2026-08-17 10:10:48.758218+00:00
20605,INST_0338,mysql,aicte_institutes,institutes,362,v1,loaded,2026-08-17 10:10:48.758218+00:00
20606,INST_0339,mysql,aicte_institutes,institutes,363,v1,loaded,2026-08-17 10:10:48.758218+00:00
20607,INST_0340,mysql,aicte_institutes,institutes,364,v1,loaded,2026-08-17 10:10:48.758218+00:00
20608,INST_0341,mysql,aicte_institutes,institutes,365,v1,loaded,2026-08-17 10:10:48.758218+00:00
20609,INST_0342,mysql,aicte_institutes,institutes,367,v1,loaded,2026-08-17 10:10:48.758218+00:00
20610,INST_0343,mysql,aicte_institutes,institutes,368,v1,loaded,2026-08-17 10:10:48.758218+00:00
20611,INST_0344,mysql,aicte_institutes,institutes,369,v1,loaded,2026-08-17 10:10:48.758218+00:00
20612,INST_0345,mysql,aicte_institutes,institutes,370,v1,loaded,2026-08-17 10:10:48.758218+00:00
20613,INST_0346,mysql,aicte_institutes,institutes,371,v1,loaded,2026-08-17 10:10:48.758218+00:00
20614,INST_0347,mysql,aicte_institutes,institutes,372,v1,loaded,2026-08-17 10:10:48.758218+00:00
20615,INST_0348,mysql,aicte_institutes,institutes,373,v1,loaded,2026-08-17 10:10:48.758218+00:00
20616,INST_0349,mysql,aicte_institutes,institutes,374,v1,loaded,2026-08-17 10:10:48.758218+00:00
20617,INST_0350,mysql,aicte_institutes,institutes,375,v1,loaded,2026-08-17 10:10:48.758218+00:00
20618,INST_0351,mysql,aicte_institutes,institutes,376,v1,loaded,2026-08-17 10:10:48.758218+00:00
20619,INST_0352,mysql,aicte_institutes,institutes,377,v1,loaded,2026-08-17 10:10:48.758218+00:00
20620,INST_0353,mysql,aicte_institutes,institutes,378,v1,loaded,2026-08-17 10:10:48.758218+00:00
20621,INST_0354,mysql,aicte_institutes,institutes,379,v1,loaded,2026-08-17 10:10:48.758218+00:00
20622,INST_0355,mysql,aicte_institutes,institutes,380,v1,loaded,2026-08-17 10:10:48.758218+00:00
20623,INST_0356,mysql,aicte_institutes,institutes,382,v1,loaded,2026-08-17 10:10:48.758218+00:00
20624,INST_0357,mysql,aicte_institutes,institutes,383,v1,loaded,2026-08-17 10:10:48.758218+00:00
20625,INST_0358,mysql,aicte_institutes,institutes,384,v1,loaded,2026-08-17 10:10:48.758218+00:00
20626,INST_0359,mysql,aicte_institutes,institutes,386,v1,loaded,2026-08-17 10:10:48.758218+00:00
20627,INST_0360,mysql,aicte_institutes,institutes,387,v1,loaded,2026-08-17 10:10:48.758218+00:00
20628,INST_0361,mysql,aicte_institutes,institutes,389,v1,loaded,2026-08-17 10:10:48.758218+00:00
20629,INST_0362,mysql,aicte_institutes,institutes,390,v1,loaded,2026-08-17 10:10:48.758218+00:00
20630,INST_0363,mysql,aicte_institutes,institutes,391,v1,loaded,2026-08-17 10:10:48.758218+00:00
20631,INST_0364,mysql,aicte_institutes,institutes,392,v1,loaded,2026-08-17 10:10:48.758218+00:00
20632,INST_0365,mysql,aicte_institutes,institutes,393,v1,loaded,2026-08-17 10:10:48.758218+00:00
20633,INST_0366,mysql,aicte_institutes,institutes,394,v1,loaded,2026-08-17 10:10:48.758218+00:00
20634,INST_0367,mysql,aicte_institutes,institutes,395,v1,loaded,2026-08-17 10:10:48.758218+00:00
20635,INST_0368,mysql,aicte_institutes,institutes,396,v1,loaded,2026-08-17 10:10:48.758218+00:00
20636,INST_0369,mysql,aicte_institutes,institutes,397,v1,loaded,2026-08-17 10:10:48.758218+00:00
20637,INST_0370,mysql,aicte_institutes,institutes,398,v1,loaded,2026-08-17 10:10:48.758218+00:00
20638,INST_0371,mysql,aicte_institutes,institutes,399,v1,loaded,2026-08-17 10:10:48.758218+00:00
20639,INST_0372,mysql,aicte_institutes,institutes,400,v1,loaded,2026-08-17 10:10:48.758218+00:00
20640,INST_0373,mysql,aicte_institutes,institutes,401,v1,loaded,2026-08-17 10:10:48.758218+00:00
20641,INST_0374,mysql,aicte_institutes,institutes,402,v1,loaded,2026-08-17 10:10:48.758218+00:00
20642,INST_0375,mysql,aicte_institutes,institutes,403,v1,loaded,2026-08-17 10:10:48.758218+00:00
20643,INST_0376,mysql,aicte_institutes,institutes,404,v1,loaded,2026-08-17 10:10:48.758218+00:00
20644,INST_0377,mysql,aicte_institutes,institutes,405,v1,loaded,2026-08-17 10:10:48.758218+00:00
20645,INST_0378,mysql,aicte_institutes,institutes,406,v1,loaded,2026-08-17 10:10:48.758218+00:00
20646,INST_0379,mysql,aicte_institutes,institutes,407,v1,loaded,2026-08-17 10:10:48.758218+00:00
20647,INST_0380,mysql,aicte_institutes,institutes,408,v1,loaded,2026-08-17 10:10:48.758218+00:00
20648,INST_0381,mysql,aicte_institutes,institutes,409,v1,loaded,2026-08-17 10:10:48.758218+00:00
20649,INST_0382,mysql,aicte_institutes,institutes,411,v1,loaded,2026-08-17 10:10:48.758218+00:00
20650,INST_0383,mysql,aicte_institutes,institutes,412,v1,loaded,2026-08-17 10:10:48.758218+00:00
20651,INST_0384,mysql,aicte_institutes,institutes,413,v1,loaded,2026-08-17 10:10:48.758218+00:00
20652,INST_0385,mysql,aicte_institutes,institutes,414,v1,loaded,2026-08-17 10:10:48.758218+00:00
20653,INST_0386,mysql,aicte_institutes,institutes,415,v1,loaded,2026-08-17 10:10:48.758218+00:00
20654,INST_0387,mysql,aicte_institutes,institutes,416,v1,loaded,2026-08-17 10:10:48.758218+00:00
20655,INST_0388,mysql,aicte_institutes,institutes,419,v1,loaded,2026-08-17 10:10:48.758218+00:00
20656,INST_0389,mysql,aicte_institutes,institutes,420,v1,loaded,2026-08-17 10:10:48.758218+00:00
20657,INST_0390,mysql,aicte_institutes,institutes,421,v1,loaded,2026-08-17 10:10:48.758218+00:00
20658,INST_0391,mysql,aicte_institutes,institutes,422,v1,loaded,2026-08-17 10:10:48.758218+00:00
20659,INST_0392,mysql,aicte_institutes,institutes,424,v1,loaded,2026-08-17 10:10:48.758218+00:00
20660,INST_0393,mysql,aicte_institutes,institutes,425,v1,loaded,2026-08-17 10:10:48.758218+00:00
20661,INST_0394,mysql,aicte_institutes,institutes,426,v1,loaded,2026-08-17 10:10:48.758218+00:00
20662,INST_0395,mysql,aicte_institutes,institutes,427,v1,loaded,2026-08-17 10:10:48.758218+00:00
20663,INST_0396,mysql,aicte_institutes,institutes,428,v1,loaded,2026-08-17 10:10:48.758218+00:00
20664,INST_0397,mysql,aicte_institutes,institutes,429,v1,loaded,2026-08-17 10:10:48.758218+00:00
20665,INST_0398,mysql,aicte_institutes,institutes,430,v1,loaded,2026-08-17 10:10:48.758218+00:00
20666,INST_0399,mysql,aicte_institutes,institutes,431,v1,loaded,2026-08-17 10:10:48.758218+00:00
20667,INST_0400,mysql,aicte_institutes,institutes,432,v1,loaded,2026-08-17 10:10:48.758218+00:00
20668,INST_0401,mysql,aicte_institutes,institutes,433,v1,loaded,2026-08-17 10:10:48.758218+00:00
20669,INST_0402,mysql,aicte_institutes,institutes,434,v1,loaded,2026-08-17 10:10:48.758218+00:00
20670,INST_0403,mysql,aicte_institutes,institutes,435,v1,loaded,2026-08-17 10:10:48.758218+00:00
20671,INST_0404,mysql,aicte_institutes,institutes,436,v1,loaded,2026-08-17 10:10:48.758218+00:00
20672,INST_0405,mysql,aicte_institutes,institutes,437,v1,loaded,2026-08-17 10:10:48.758218+00:00
20673,INST_0406,mysql,aicte_institutes,institutes,438,v1,loaded,2026-08-17 10:10:48.758218+00:00
20674,INST_0407,mysql,aicte_institutes,institutes,439,v1,loaded,2026-08-17 10:10:48.758218+00:00
20675,INST_0408,mysql,aicte_institutes,institutes,440,v1,loaded,2026-08-17 10:10:48.758218+00:00
20676,INST_0409,mysql,aicte_institutes,institutes,441,v1,loaded,2026-08-17 10:10:48.758218+00:00
20677,INST_0410,mysql,aicte_institutes,institutes,442,v1,loaded,2026-08-17 10:10:48.758218+00:00
20678,INST_0411,mysql,aicte_institutes,institutes,443,v1,loaded,2026-08-17 10:10:48.758218+00:00
20679,INST_0412,mysql,aicte_institutes,institutes,444,v1,loaded,2026-08-17 10:10:48.758218+00:00
20680,INST_0413,mysql,aicte_institutes,institutes,445,v1,loaded,2026-08-17 10:10:48.758218+00:00
20681,INST_0414,mysql,aicte_institutes,institutes,446,v1,loaded,2026-08-17 10:10:48.758218+00:00
20682,INST_0415,mysql,aicte_institutes,institutes,447,v1,loaded,2026-08-17 10:10:48.758218+00:00
20683,INST_0416,mysql,aicte_institutes,institutes,448,v1,loaded,2026-08-17 10:10:48.758218+00:00
20684,INST_0417,mysql,aicte_institutes,institutes,449,v1,loaded,2026-08-17 10:10:48.758218+00:00
20685,INST_0418,mysql,aicte_institutes,institutes,450,v1,loaded,2026-08-17 10:10:48.758218+00:00
20686,INST_0419,mysql,aicte_institutes,institutes,451,v1,loaded,2026-08-17 10:10:48.758218+00:00
20687,INST_0420,mysql,aicte_institutes,institutes,452,v1,loaded,2026-08-17 10:10:48.758218+00:00
20688,INST_0421,mysql,aicte_institutes,institutes,453,v1,loaded,2026-08-17 10:10:48.758218+00:00
20689,INST_0422,mysql,aicte_institutes,institutes,455,v1,loaded,2026-08-17 10:10:48.758218+00:00
20690,INST_0423,mysql,aicte_institutes,institutes,456,v1,loaded,2026-08-17 10:10:48.758218+00:00
20691,INST_0424,mysql,aicte_institutes,institutes,459,v1,loaded,2026-08-17 10:10:48.758218+00:00
20692,INST_0425,mysql,aicte_institutes,institutes,460,v1,loaded,2026-08-17 10:10:48.758218+00:00
20693,INST_0426,mysql,aicte_institutes,institutes,461,v1,loaded,2026-08-17 10:10:48.758218+00:00
20694,INST_0427,mysql,aicte_institutes,institutes,462,v1,loaded,2026-08-17 10:10:48.758218+00:00
20695,INST_0428,mysql,aicte_institutes,institutes,463,v1,loaded,2026-08-17 10:10:48.758218+00:00
20696,INST_0429,mysql,aicte_institutes,institutes,464,v1,loaded,2026-08-17 10:10:48.758218+00:00
20697,INST_0430,mysql,aicte_institutes,institutes,466,v1,loaded,2026-08-17 10:10:48.758218+00:00
20698,INST_0431,mysql,aicte_institutes,institutes,467,v1,loaded,2026-08-17 10:10:48.758218+00:00
20699,INST_0432,mysql,aicte_institutes,institutes,469,v1,loaded,2026-08-17 10:10:48.758218+00:00
20700,INST_0433,mysql,aicte_institutes,institutes,470,v1,loaded,2026-08-17 10:10:48.758218+00:00
20701,INST_0434,mysql,aicte_institutes,institutes,471,v1,loaded,2026-08-17 10:10:48.758218+00:00
20702,INST_0435,mysql,aicte_institutes,institutes,472,v1,loaded,2026-08-17 10:10:48.758218+00:00
20703,INST_0436,mysql,aicte_institutes,institutes,473,v1,loaded,2026-08-17 10:10:48.758218+00:00
20704,INST_0437,mysql,aicte_institutes,institutes,474,v1,loaded,2026-08-17 10:10:48.758218+00:00
20705,INST_0438,mysql,aicte_institutes,institutes,475,v1,loaded,2026-08-17 10:10:48.758218+00:00
20706,INST_0439,mysql,aicte_institutes,institutes,477,v1,loaded,2026-08-17 10:10:48.758218+00:00
20707,INST_0440,mysql,aicte_institutes,institutes,478,v1,loaded,2026-08-17 10:10:48.758218+00:00
20708,INST_0441,mysql,aicte_institutes,institutes,479,v1,loaded,2026-08-17 10:10:48.758218+00:00
20709,INST_0442,mysql,aicte_institutes,institutes,480,v1,loaded,2026-08-17 10:10:48.758218+00:00
20710,INST_0443,mysql,aicte_institutes,institutes,481,v1,loaded,2026-08-17 10:10:48.758218+00:00
20711,INST_0444,mysql,aicte_institutes,institutes,482,v1,loaded,2026-08-17 10:10:48.758218+00:00
20712,INST_0445,mysql,aicte_institutes,institutes,483,v1,loaded,2026-08-17 10:10:48.758218+00:00
20713,INST_0446,mysql,aicte_institutes,institutes,484,v1,loaded,2026-08-17 10:10:48.758218+00:00
20714,INST_0447,mysql,aicte_institutes,institutes,485,v1,loaded,2026-08-17 10:10:48.758218+00:00
20715,INST_0448,mysql,aicte_institutes,institutes,486,v1,loaded,2026-08-17 10:10:48.758218+00:00
20716,INST_0449,mysql,aicte_institutes,institutes,487,v1,loaded,2026-08-17 10:10:48.758218+00:00
20717,INST_0450,mysql,aicte_institutes,institutes,488,v1,loaded,2026-08-17 10:10:48.758218+00:00
20718,INST_0451,mysql,aicte_institutes,institutes,489,v1,loaded,2026-08-17 10:10:48.758218+00:00
20719,INST_0452,mysql,aicte_institutes,institutes,491,v1,loaded,2026-08-17 10:10:48.758218+00:00
20720,INST_0453,mysql,aicte_institutes,institutes,492,v1,loaded,2026-08-17 10:10:48.758218+00:00
20721,INST_0454,mysql,aicte_institutes,institutes,493,v1,loaded,2026-08-17 10:10:48.758218+00:00
20722,INST_0455,mysql,aicte_institutes,institutes,494,v1,loaded,2026-08-17 10:10:48.758218+00:00
20723,INST_0456,mysql,aicte_institutes,institutes,495,v1,loaded,2026-08-17 10:10:48.758218+00:00
20724,INST_0457,mysql,aicte_institutes,institutes,497,v1,loaded,2026-08-17 10:10:48.758218+00:00
20725,INST_0458,mysql,aicte_institutes,institutes,498,v1,loaded,2026-08-17 10:10:48.758218+00:00
20726,INST_0459,mysql,aicte_institutes,institutes,499,v1,loaded,2026-08-17 10:10:48.758218+00:00
20727,INST_0460,mysql,aicte_institutes,institutes,512,v1,loaded,2026-08-17 10:10:48.758218+00:00
20728,INST_0461,postgres,courses_db,courses,436,v1,loaded,2026-08-17 10:10:48.923623+00:00
20729,INST_0462,postgres,courses_db,courses,492,v1,loaded,2026-08-17 10:10:48.923623+00:00
20730,INST_0463,postgres,courses_db,courses,630,v1,loaded,2026-08-17 10:10:48.923623+00:00
20731,INST_0464,postgres,courses_db,courses,1049,v1,loaded,2026-08-17 10:10:48.923623+00:00
