course_id,institution_id,course_name,department,duration_years,intake_capacity,fee_per_year,course_status,last_updated
CRS_649,INST_0239,M.Tech Computer Science,PG-CSE,2,174,125019.00,active,2024-09-12 12:00:00
CRS_65,INST_0025,B.Tech Biotechnology,BT,4,44,103120.00,active,2026-05-20 12:00:00
CRS_650,INST_0240,MBA,MBA,2,116,195177.00,active,2026-04-23 12:00:00
CRS_651,INST_0240,B.Tech Cybersecurity and Digital Forensics,CYS,4,123,116193.00,closed,2026-07-30 12:00:00
CRS_652,INST_0240,Diploma in Computer Engineering,DIP-CSE,3,121,199201.00,active,2022-11-12 12:00:00
CRS_653,INST_0240,B.Tech Aerospace Engineering,AE,4,156,153376.00,active,2026-07-01 12:00:00
CRS_654,INST_0241,MCA,MCA,3,92,216168.00,closed,2026-07-19 12:00:00
CRS_655,INST_0241,B.Tech Artificial Intelligence and Machine Learning,AIML,4,164,147944.00,active,2026-06-05 12:00:00
CRS_656,INST_0241,Diploma in Electrical Engineering,DIP-EEE,3,84,240116.00,active,2023-06-27 12:00:00
CRS_657,INST_0242,Diploma in Artificial Intelligence,DIP-AI,3,155,229163.00,active,2022-05-23 12:00:00
CRS_658,INST_0242,B.Tech Chemical Engineering,CHEM,4,70,144327.00,closed,2026-08-15 12:00:00
CRS_659,INST_0242,B.Tech Electrical and Electronics Engineering,EEE,4,30,82467.00,active,2026-06-30 12:00:00
CRS_66,INST_0025,B.Tech Cybersecurity and Digital Forensics,CYS,4,119,194751.00,active,2025-04-15 12:00:00
CRS_660,INST_0242,B.Tech Electronics and Communication Engineering,ECE,4,149,95499.00,active,2026-07-02 12:00:00
CRS_661,INST_0243,B.Tech Artificial Intelligence and Data Science,AIDS,4,33,176216.00,active,2026-05-28 12:00:00
CRS_662,INST_0243,B.Tech Chemical Engineering,CHEM,4,83,170998.00,active,2026-08-16 12:00:00
CRS_663,INST_0243,M.Tech Data Science,PG-DS,2,67,58517.00,active,2026-05-23 12:00:00
CRS_664,INST_0243,B.Tech Computer Science and Business Systems,CSBS,4,134,166478.00,active,2026-07-26 12:00:00
CRS_665,INST_0244,B.Tech Data Science,DS,4,100,148326.00,active,2023-11-06 12:00:00
CRS_666,INST_0244,M.Tech Computer Science,PG-CSE,2,119,201544.00,active,2023-07-20 12:00:00
CRS_667,INST_0245,Diploma in Mechanical Engineering,DIP-MECH,3,68,66663.00,active,2022-07-10 12:00:00
CRS_668,INST_0245,B.Tech Electrical and Electronics Engineering,EEE,4,89,80209.00,closed,2026-08-13 12:00:00
CRS_669,INST_0245,B.Tech Electronics and Communication Engineering,ECE,4,112,148060.00,active,2021-11-03 12:00:00
CRS_67,INST_0025,B.Tech Information Technology,IT,4,61,33083.00,active,2026-07-24 12:00:00
CRS_670,INST_0246,Diploma in Civil Engineering,DIP-CIVIL,3,122,62739.00,closed,2024-11-21 12:00:00
CRS_671,INST_0246,B.Tech Cybersecurity and Digital Forensics,CYS,4,172,70335.00,active,2026-06-22 12:00:00
CRS_672,INST_0246,B.Pharm,PHARM,4,33,161975.00,active,2026-06-13 12:00:00
CRS_673,INST_0246,B.Tech Computer Science and Business Systems,CSBS,4,60,25293.00,active,2024-10-18 12:00:00
CRS_674,INST_0247,M.Tech Data Science,PG-DS,2,150,136181.00,active,2022-02-14 12:00:00
CRS_675,INST_0247,B.Tech Automobile Engineering,AUTO,4,99,188673.00,closed,2026-06-07 12:00:00
CRS_676,INST_0248,B.Tech Biotechnology,BT,4,85,164322.00,active,2026-06-14 12:00:00
CRS_677,INST_0248,B.Tech Internet of Things,IOT,4,167,106382.00,active,2026-05-03 12:00:00
CRS_678,INST_0248,B.Tech Mechanical Engineering,MECH,4,68,158241.00,closed,2022-11-04 12:00:00
CRS_679,INST_0249,M.Tech Power Systems,PG-EEE,2,160,133873.00,active,2022-12-02 12:00:00
CRS_68,INST_0026,M.Tech Data Science,PG-DS,2,147,224420.00,closed,2026-07-22 12:00:00
CRS_680,INST_0249,B.Tech Cybersecurity and Digital Forensics,CYS,4,130,92081.00,active,2023-11-24 12:00:00
CRS_681,INST_0250,B.Tech Chemical Engineering,CHEM,4,71,191031.00,active,2026-06-16 12:00:00
CRS_682,INST_0250,M.Tech Computer Science,PG-CSE,2,35,211873.00,active,2026-06-09 12:00:00
CRS_683,INST_0250,MBA,MBA,2,140,152519.00,active,2026-06-15 12:00:00
CRS_684,INST_0251,MBA,MBA,2,46,97350.00,active,2023-01-04 12:00:00
CRS_685,INST_0251,MBA Business Analytics,MBA-BA,2,104,111546.00,active,2026-06-20 12:00:00
CRS_686,INST_0252,Diploma in Computer Engineering,DIP-CSE,3,92,220596.00,active,2021-10-14 12:00:00
CRS_687,INST_0252,B.Pharm,PHARM,4,64,196869.00,active,2026-07-30 12:00:00
CRS_688,INST_0252,Diploma in Mechanical Engineering,DIP-MECH,3,153,97771.00,closed,2026-06-27 12:00:00
CRS_689,INST_0254,M.Tech VLSI Design,PG-ECE,2,103,221740.00,active,2024-04-28 12:00:00
CRS_69,INST_0026,B.Tech Computer Science and Engineering,CSE,4,99,214876.00,active,2026-04-26 12:00:00
CRS_690,INST_0254,M.Tech Computer Science,PG-CSE,2,44,79663.00,active,2022-10-07 12:00:00
CRS_691,INST_0254,B.Tech Computer Science and Business Systems,CSBS,4,60,194066.00,active,2026-06-19 12:00:00
CRS_692,INST_0254,Diploma in Mechanical Engineering,DIP-MECH,3,91,99579.00,active,2022-03-31 12:00:00
CRS_693,INST_0255,M.Tech Data Science,PG-DS,2,125,224731.00,active,2026-05-09 12:00:00
CRS_694,INST_0255,B.Pharm,PHARM,4,37,171213.00,active,2026-08-04 12:00:00
CRS_695,INST_0255,Diploma in Mechanical Engineering,DIP-MECH,3,180,37710.00,active,2026-07-24 12:00:00
CRS_696,INST_0255,MCA,MCA,3,140,34086.00,active,2026-07-03 12:00:00
CRS_697,INST_0256,B.Tech Civil Engineering,CIVIL,4,110,105922.00,active,2026-08-09 12:00:00
CRS_698,INST_0256,Diploma in Civil Engineering,DIP-CIVIL,3,90,79620.00,active,2026-06-19 12:00:00
CRS_699,INST_0256,B.Tech Mechanical Engineering,MECH,4,98,52193.00,active,2026-05-17 12:00:00
CRS_7,INST_0003,Diploma in Artificial Intelligence,DIP-AI,3,157,187146.00,active,2026-07-02 12:00:00
CRS_70,INST_0026,M.Tech Computer Science,PG-CSE,2,128,55598.00,active,2024-01-12 12:00:00
CRS_700,INST_0036,M.Tech Artificial Intelligence,PG-AI,2,118,229797.00,active,2026-05-31 12:00:00
CRS_701,INST_0257,M.Tech Power Systems,PG-EEE,2,41,237321.00,active,2024-04-27 12:00:00
CRS_702,INST_0257,Diploma in Civil Engineering,DIP-CIVIL,3,137,74903.00,active,2026-08-03 12:00:00
CRS_703,INST_0258,M.Tech Artificial Intelligence,PG-AI,2,82,66952.00,active,2025-05-21 12:00:00
CRS_704,INST_0258,Diploma in Artificial Intelligence,DIP-AI,3,164,63776.00,active,2026-05-12 12:00:00
CRS_705,INST_0258,MCA,MCA,3,79,221485.00,active,2025-05-24 12:00:00
CRS_706,INST_0258,B.Tech Internet of Things,IOT,4,77,69051.00,active,2025-06-09 12:00:00
CRS_707,INST_0255,B.Tech Chemical Engineering,CHEM,4,83,237665.00,active,2026-05-25 12:00:00
CRS_708,INST_0255,B.Tech Mechanical Engineering,MECH,4,39,220247.00,active,2026-05-16 12:00:00
CRS_709,INST_0255,Diploma in Electrical Engineering,DIP-EEE,3,161,125760.00,active,2021-06-27 12:00:00
CRS_71,INST_0026,Diploma in Computer Engineering,DIP-CSE,3,175,173941.00,active,2026-08-07 12:00:00
CRS_710,INST_0261,B.Tech Electrical and Electronics Engineering,EEE,4,76,120901.00,active,2022-04-16 12:00:00
CRS_711,INST_0261,MBA,MBA,2,124,187291.00,active,2026-08-11 12:00:00
CRS_712,INST_0261,M.Tech Computer Science,PG-CSE,2,47,249886.00,active,2026-06-28 12:00:00
CRS_713,INST_0261,B.Tech Artificial Intelligence and Machine Learning,AIML,4,109,124921.00,active,2026-07-06 12:00:00
CRS_714,INST_0262,M.Tech Power Systems,PG-EEE,2,173,108589.00,active,2026-04-19 12:00:00
CRS_715,INST_0262,B.Arch,ARCH,5,136,136084.00,active,2023-03-18 12:00:00
CRS_716,INST_0262,B.Tech Chemical Engineering,CHEM,4,131,122530.00,active,2026-05-26 12:00:00
CRS_717,INST_0263,B.Tech Electronics and Communication Engineering,ECE,4,34,77468.00,closed,2026-07-10 12:00:00
CRS_718,INST_0263,B.Tech Data Science,DS,4,30,115419.00,active,2026-06-04 12:00:00
CRS_719,INST_0263,B.Tech Computer Science and Business Systems,CSBS,4,133,103274.00,active,2026-07-23 12:00:00
CRS_72,INST_0027,MBA Business Analytics,MBA-BA,2,179,224324.00,closed,2026-08-14 12:00:00
CRS_720,INST_0264,Diploma in Mechanical Engineering,DIP-MECH,3,57,185941.00,active,2023-09-06 12:00:00
CRS_721,INST_0264,B.Tech Artificial Intelligence and Data Science,AIDS,4,166,211748.00,active,2026-07-06 12:00:00
CRS_722,INST_0264,Diploma in Computer Engineering,DIP-CSE,3,144,116685.00,active,2026-06-21 12:00:00
CRS_723,INST_0265,M.Tech Power Systems,PG-EEE,2,150,55485.00,active,2026-05-21 12:00:00
CRS_724,INST_0265,B.Tech Electronics and Communication Engineering,ECE,4,172,50176.00,active,2026-07-08 12:00:00
CRS_725,INST_0265,M.Tech Data Science,PG-DS,2,141,181695.00,active,2026-08-01 12:00:00
CRS_726,INST_0266,B.Tech Computer Science and Engineering,CSE,4,136,123535.00,active,2026-06-19 12:00:00
CRS_727,INST_0266,B.Tech Data Science,DS,4,113,165279.00,closed,2023-07-31 12:00:00
CRS_728,INST_0266,M.Tech Computer Science,PG-CSE,2,58,128004.00,active,2022-02-19 12:00:00
CRS_729,INST_0266,B.Tech Aerospace Engineering,AE,4,57,244518.00,active,2025-07-12 12:00:00
CRS_73,INST_0027,M.Tech Data Science,PG-DS,2,148,193521.00,active,2023-05-23 12:00:00
CRS_730,INST_0267,M.Tech Artificial Intelligence,PG-AI,2,168,191532.00,closed,2021-11-22 12:00:00
CRS_731,INST_0267,B.Pharm,PHARM,4,121,236147.00,active,2026-08-15 12:00:00
CRS_732,INST_0268,Diploma in Mechanical Engineering,DIP-MECH,3,77,209750.00,active,2024-03-04 12:00:00
CRS_733,INST_0268,B.Tech Cybersecurity and Digital Forensics,CYS,4,169,93834.00,active,2026-07-04 12:00:00
CRS_734,INST_0268,M.Tech Data Science,PG-DS,2,43,56863.00,active,2026-08-04 12:00:00
CRS_735,INST_0269,B.Tech Automobile Engineering,AUTO,4,132,179340.00,closed,2026-06-29 12:00:00
CRS_736,INST_0269,M.Tech Power Systems,PG-EEE,2,81,239715.00,active,2026-05-12 12:00:00
CRS_737,INST_0270,B.Tech Computer Science and Engineering,CSE,4,41,203983.00,closed,2026-06-08 12:00:00
CRS_738,INST_0270,B.Tech Robotics and Automation,ROB,4,175,174480.00,active,2026-05-13 12:00:00
CRS_739,INST_0270,B.Pharm,PHARM,4,176,239533.00,active,2022-02-23 12:00:00
CRS_74,INST_0028,Diploma in Mechanical Engineering,DIP-MECH,3,59,100775.00,active,2023-09-05 12:00:00
CRS_740,INST_0016,B.Tech Civil Engineering,CIVIL,4,86,89924.00,active,2026-06-28 12:00:00
CRS_741,INST_0271,Diploma in Civil Engineering,DIP-CIVIL,3,44,39648.00,active,2026-05-26 12:00:00
CRS_742,INST_0271,MBA Business Analytics,MBA-BA,2,154,74759.00,active,2026-08-08 12:00:00
CRS_743,INST_0272,B.Tech Aerospace Engineering,AE,4,133,211136.00,active,2026-06-28 12:00:00
CRS_744,INST_0272,B.Tech Robotics and Automation,ROB,4,38,232915.00,active,2025-04-25 12:00:00
CRS_745,INST_0272,B.Tech Cybersecurity and Digital Forensics,CYS,4,180,239672.00,active,2026-07-01 12:00:00
CRS_746,INST_0272,B.Tech Civil Engineering,CIVIL,4,41,155135.00,active,2025-05-10 12:00:00
CRS_747,INST_0273,B.Tech Internet of Things,IOT,4,144,118843.00,active,2026-05-26 12:00:00
CRS_748,INST_0273,Diploma in Artificial Intelligence,DIP-AI,3,167,119675.00,closed,2026-06-21 12:00:00
CRS_749,INST_0255,Diploma in Electrical Engineering,DIP-EEE,3,122,82502.00,closed,2026-05-31 12:00:00
CRS_75,INST_0028,MBA Business Analytics,MBA-BA,2,137,167957.00,closed,2026-05-27 12:00:00
CRS_750,INST_0274,B.Tech Internet of Things,IOT,4,127,26808.00,active,2026-06-01 12:00:00
CRS_751,INST_0274,B.Tech Biotechnology,BT,4,154,173738.00,active,2026-05-15 12:00:00
CRS_752,INST_0274,B.Tech Chemical Engineering,CHEM,4,48,76835.00,active,2026-07-13 12:00:00
CRS_753,INST_0275,B.Tech Electrical and Electronics Engineering,EEE,4,43,186835.00,active,2026-05-23 12:00:00
CRS_754,INST_0275,B.Tech Cybersecurity and Digital Forensics,CYS,4,62,48189.00,active,2026-07-17 12:00:00
CRS_755,INST_0276,B.Tech Internet of Things,IOT,4,64,144808.00,active,2026-07-08 12:00:00
CRS_756,INST_0001,B.Tech Electrical and Electronics Engineering,EEE,4,52,220526.00,active,2026-07-25 12:00:00
CRS_757,INST_0001,MBA,MBA,2,148,224070.00,closed,2023-07-11 12:00:00
CRS_758,INST_0277,MCA,MCA,3,135,193016.00,active,2026-06-08 12:00:00
CRS_759,INST_0277,B.Tech Cybersecurity and Digital Forensics,CYS,4,97,26440.00,active,2025-05-12 12:00:00
CRS_76,INST_0028,Diploma in Civil Engineering,DIP-CIVIL,3,47,133405.00,closed,2021-12-24 12:00:00
CRS_760,INST_0277,B.Tech Chemical Engineering,CHEM,4,98,205353.00,active,2022-08-08 12:00:00
CRS_761,INST_0277,B.Tech Biotechnology,BT,4,127,202695.00,active,2022-08-05 12:00:00
CRS_762,INST_0278,B.Tech Internet of Things,IOT,4,141,30075.00,active,2026-07-14 12:00:00
CRS_763,INST_0278,Diploma in Computer Engineering,DIP-CSE,3,110,177003.00,closed,2026-07-05 12:00:00
CRS_764,INST_0278,B.Tech Cybersecurity and Digital Forensics,CYS,4,113,180356.00,active,2026-08-02 12:00:00
CRS_765,INST_0278,MCA,MCA,3,150,188665.00,active,2022-06-10 12:00:00
CRS_766,INST_0279,MBA,MBA,2,122,84415.00,active,2022-05-31 12:00:00
CRS_767,INST_0279,B.Arch,ARCH,5,158,146735.00,active,2026-05-02 12:00:00
CRS_768,INST_0279,B.Tech Internet of Things,IOT,4,60,122330.00,active,2026-06-17 12:00:00
CRS_769,INST_0279,B.Tech Robotics and Automation,ROB,4,50,179035.00,active,2023-06-10 12:00:00
CRS_77,INST_0029,B.Tech Artificial Intelligence and Machine Learning,AIML,4,81,220330.00,active,2025-07-11 12:00:00
CRS_770,INST_0280,B.Tech Data Science,DS,4,68,42198.00,active,2026-06-14 12:00:00
CRS_771,INST_0280,B.Tech Chemical Engineering,CHEM,4,120,37702.00,closed,2026-05-02 12:00:00
CRS_772,INST_0280,B.Arch,ARCH,5,104,235695.00,active,2024-06-30 12:00:00
CRS_773,INST_0281,B.Tech Artificial Intelligence and Machine Learning,AIML,4,127,190257.00,active,2022-08-26 12:00:00
CRS_774,INST_0281,M.Tech VLSI Design,PG-ECE,2,163,198206.00,active,2026-07-06 12:00:00
CRS_775,INST_0281,B.Tech Biotechnology,BT,4,61,79231.00,active,2021-08-25 12:00:00
CRS_776,INST_0282,MBA Business Analytics,MBA-BA,2,146,165395.00,closed,2026-05-11 12:00:00
CRS_777,INST_0282,B.Tech Automobile Engineering,AUTO,4,60,147502.00,active,2023-01-30 12:00:00
CRS_778,INST_0282,MBA,MBA,2,131,140344.00,active,2026-07-02 12:00:00
CRS_779,INST_0282,B.Tech Robotics and Automation,ROB,4,164,101753.00,active,2026-06-27 12:00:00
CRS_78,INST_0029,B.Tech Mechanical Engineering,MECH,4,63,245813.00,closed,2025-02-12 12:00:00
CRS_780,INST_0283,B.Arch,ARCH,5,72,95562.00,active,2026-06-09 12:00:00
CRS_781,INST_0283,M.Tech Power Systems,PG-EEE,2,114,136550.00,active,2026-06-05 12:00:00
CRS_782,INST_0284,Diploma in Mechanical Engineering,DIP-MECH,3,170,175780.00,active,2026-05-20 12:00:00
CRS_783,INST_0284,B.Tech Automobile Engineering,AUTO,4,179,106983.00,active,2026-07-17 12:00:00
CRS_784,INST_0285,B.Tech Biotechnology,BT,4,95,107128.00,active,2026-05-06 12:00:00
CRS_785,INST_0285,Diploma in Artificial Intelligence,DIP-AI,3,48,25657.00,active,2024-12-12 12:00:00
CRS_786,INST_0286,B.Tech Robotics and Automation,ROB,4,86,172972.00,closed,2026-07-20 12:00:00
CRS_787,INST_0286,B.Tech Internet of Things,IOT,4,73,135010.00,active,2026-07-24 12:00:00
CRS_788,INST_0287,B.Tech Computer Science and Business Systems,CSBS,4,99,116494.00,active,2026-07-04 12:00:00
CRS_789,INST_0287,B.Tech Civil Engineering,CIVIL,4,152,230264.00,active,2024-11-26 12:00:00
CRS_79,INST_0029,Diploma in Electrical Engineering,DIP-EEE,3,79,117439.00,active,2026-05-25 12:00:00
CRS_790,INST_0289,M.Tech VLSI Design,PG-ECE,2,153,53721.00,active,2026-07-17 12:00:00
CRS_791,INST_0289,B.Tech Chemical Engineering,CHEM,4,64,184723.00,active,2026-06-16 12:00:00
CRS_792,INST_0289,B.Tech Aerospace Engineering,AE,4,141,73262.00,active,2024-05-08 12:00:00
CRS_793,INST_0289,B.Tech Artificial Intelligence and Data Science,AIDS,4,52,168274.00,closed,2026-05-17 12:00:00
CRS_794,INST_0290,B.Tech Robotics and Automation,ROB,4,121,169509.00,active,2025-07-04 12:00:00
CRS_795,INST_0290,B.Tech Civil Engineering,CIVIL,4,143,209134.00,active,2026-06-25 12:00:00
CRS_796,INST_0290,B.Tech Computer Science and Business Systems,CSBS,4,160,187834.00,active,2026-05-27 12:00:00
CRS_797,INST_0290,B.Tech Internet of Things,IOT,4,98,27190.00,active,2024-11-02 12:00:00
CRS_798,INST_0291,B.Tech Artificial Intelligence and Machine Learning,AIML,4,127,56215.00,active,2026-05-06 12:00:00
CRS_799,INST_0291,B.Pharm,PHARM,4,175,62295.00,active,2025-03-12 12:00:00
CRS_8,INST_0004,B.Tech Electronics and Communication Engineering,ECE,4,101,86433.00,active,2026-07-29 12:00:00
CRS_80,INST_0030,Diploma in Civil Engineering,DIP-CIVIL,3,155,175431.00,active,2026-07-11 12:00:00
CRS_800,INST_0291,B.Tech Electrical and Electronics Engineering,EEE,4,154,217975.00,active,2026-07-01 12:00:00
CRS_801,INST_0291,Diploma in Computer Engineering,DIP-CSE,3,91,104285.00,closed,2026-07-24 12:00:00
CRS_802,INST_0292,B.Tech Aerospace Engineering,AE,4,51,226537.00,active,2026-05-08 12:00:00
CRS_803,INST_0292,B.Tech Artificial Intelligence and Machine Learning,AIML,4,93,56756.00,active,2026-07-30 12:00:00
CRS_804,INST_0292,B.Tech Data Science,DS,4,148,35002.00,closed,2022-02-03 12:00:00
CRS_805,INST_0293,B.Tech Artificial Intelligence and Machine Learning,AIML,4,137,173811.00,active,2022-11-05 12:00:00
CRS_806,INST_0293,Diploma in Civil Engineering,DIP-CIVIL,3,179,218410.00,active,2026-06-17 12:00:00
CRS_807,INST_0293,B.Tech Internet of Things,IOT,4,42,205867.00,closed,2026-06-17 12:00:00
CRS_808,INST_0293,B.Tech Biotechnology,BT,4,156,233866.00,active,2023-06-22 12:00:00
CRS_809,INST_0294,B.Tech Data Science,DS,4,177,245509.00,active,2026-06-16 12:00:00
CRS_81,INST_0030,M.Tech Data Science,PG-DS,2,133,230875.00,active,2026-07-28 12:00:00
CRS_810,INST_0294,Diploma in Computer Engineering,DIP-CSE,3,31,215645.00,active,2021-12-20 12:00:00
CRS_811,INST_0294,B.Tech Artificial Intelligence and Data Science,AIDS,4,180,223066.00,active,2025-03-19 12:00:00
CRS_812,INST_0295,B.Tech Data Science,DS,4,151,196722.00,active,2024-03-20 12:00:00
CRS_813,INST_0295,Diploma in Civil Engineering,DIP-CIVIL,3,50,116833.00,active,2026-05-06 12:00:00
CRS_814,INST_0295,B.Tech Mechanical Engineering,MECH,4,84,212470.00,closed,2026-05-23 12:00:00
CRS_815,INST_0295,Diploma in Computer Engineering,DIP-CSE,3,116,196020.00,active,2023-03-01 12:00:00
CRS_816,INST_0296,B.Tech Electronics and Communication Engineering,ECE,4,32,240312.00,active,2026-07-03 12:00:00
CRS_817,INST_0296,B.Tech Data Science,DS,4,132,200052.00,active,2026-07-12 12:00:00
CRS_818,INST_0296,B.Tech Electrical and Electronics Engineering,EEE,4,45,65286.00,active,2026-07-18 12:00:00
CRS_819,INST_0296,B.Tech Chemical Engineering,CHEM,4,154,124892.00,active,2026-07-12 12:00:00
CRS_82,INST_0030,MBA,MBA,2,105,213860.00,active,2024-01-02 12:00:00
CRS_820,INST_0255,B.Tech Electrical and Electronics Engineering,EEE,4,67,136375.00,closed,2025-06-01 12:00:00
CRS_821,INST_0255,B.Tech Internet of Things,IOT,4,108,179632.00,active,2026-04-27 12:00:00
CRS_822,INST_0255,Diploma in Civil Engineering,DIP-CIVIL,3,162,38133.00,active,2026-04-29 12:00:00
CRS_823,INST_0298,B.Tech Civil Engineering,CIVIL,4,121,211886.00,active,2023-08-05 12:00:00
CRS_824,INST_0298,B.Tech Chemical Engineering,CHEM,4,69,138245.00,active,2025-05-25 12:00:00
CRS_825,INST_0298,Diploma in Computer Engineering,DIP-CSE,3,39,82190.00,active,2026-07-31 12:00:00
CRS_826,INST_0298,B.Tech Computer Science and Engineering,CSE,4,161,188378.00,closed,2022-09-13 12:00:00
CRS_827,INST_0047,B.Tech Computer Science and Engineering,CSE,4,98,115403.00,active,2026-06-17 12:00:00
CRS_828,INST_0047,B.Tech Artificial Intelligence and Machine Learning,AIML,4,155,127312.00,active,2021-09-30 12:00:00
CRS_829,INST_0300,M.Tech Computer Science,PG-CSE,2,107,110649.00,active,2026-07-02 12:00:00
CRS_83,INST_0031,B.Tech Cybersecurity and Digital Forensics,CYS,4,35,29497.00,active,2024-12-22 12:00:00
CRS_830,INST_0300,Diploma in Artificial Intelligence,DIP-AI,3,63,209145.00,active,2021-07-05 12:00:00
CRS_831,INST_0301,Diploma in Computer Engineering,DIP-CSE,3,146,151361.00,active,2026-06-07 12:00:00
CRS_832,INST_0301,Diploma in Civil Engineering,DIP-CIVIL,3,128,90513.00,active,2024-08-25 12:00:00
CRS_833,INST_0302,B.Tech Chemical Engineering,CHEM,4,95,28089.00,active,2026-07-30 12:00:00
CRS_834,INST_0302,B.Tech Artificial Intelligence and Data Science,AIDS,4,39,141683.00,active,2023-11-25 12:00:00
CRS_835,INST_0302,Diploma in Mechanical Engineering,DIP-MECH,3,96,51362.00,closed,2026-07-24 12:00:00
CRS_836,INST_0303,Diploma in Computer Engineering,DIP-CSE,3,79,126195.00,active,2024-12-31 12:00:00
CRS_837,INST_0303,B.Tech Cybersecurity and Digital Forensics,CYS,4,57,38437.00,active,2023-09-05 12:00:00
CRS_838,INST_0304,B.Tech Aerospace Engineering,AE,4,80,102531.00,active,2026-05-19 12:00:00
CRS_839,INST_0304,B.Tech Computer Science and Engineering,CSE,4,151,238056.00,active,2022-04-11 12:00:00
CRS_84,INST_0031,Diploma in Computer Engineering,DIP-CSE,3,36,245681.00,active,2021-09-08 12:00:00
CRS_840,INST_0304,B.Tech Data Science,DS,4,115,181820.00,active,2026-07-22 12:00:00
CRS_841,INST_0304,B.Tech Chemical Engineering,CHEM,4,68,46305.00,active,2022-09-16 12:00:00
CRS_842,INST_0255,B.Tech Chemical Engineering,CHEM,4,58,204450.00,active,2026-04-30 12:00:00
CRS_843,INST_0255,B.Tech Civil Engineering,CIVIL,4,169,242865.00,active,2022-04-24 12:00:00
CRS_844,INST_0306,B.Tech Chemical Engineering,CHEM,4,34,70647.00,active,2026-07-27 12:00:00
CRS_845,INST_0306,Diploma in Electrical Engineering,DIP-EEE,3,33,85676.00,active,2026-05-22 12:00:00
CRS_846,INST_0306,B.Tech Mechanical Engineering,MECH,4,95,215442.00,active,2026-04-18 12:00:00
CRS_847,INST_0306,B.Pharm,PHARM,4,175,148796.00,active,2024-08-21 12:00:00
CRS_848,INST_0308,M.Tech Computer Science,PG-CSE,2,137,27664.00,active,2026-05-11 12:00:00
CRS_849,INST_0308,B.Tech Computer Science and Business Systems,CSBS,4,97,110215.00,active,2023-01-04 12:00:00
CRS_85,INST_0031,M.Tech Artificial Intelligence,PG-AI,2,52,136283.00,active,2026-07-29 12:00:00
CRS_850,INST_0308,B.Tech Information Technology,IT,4,167,214242.00,active,2023-07-15 12:00:00
CRS_851,INST_0309,Diploma in Civil Engineering,DIP-CIVIL,3,38,120423.00,closed,2025-04-18 12:00:00
CRS_852,INST_0309,B.Tech Civil Engineering,CIVIL,4,134,89467.00,active,2026-05-25 12:00:00
CRS_853,INST_0309,B.Tech Electrical and Electronics Engineering,EEE,4,141,172384.00,active,2026-08-16 12:00:00
CRS_854,INST_0309,M.Tech Artificial Intelligence,PG-AI,2,89,177325.00,active,2026-07-19 12:00:00
CRS_855,INST_0310,B.Tech Data Science,DS,4,43,105075.00,active,2022-08-20 12:00:00
CRS_856,INST_0310,MBA Business Analytics,MBA-BA,2,133,53428.00,active,2026-05-26 12:00:00
CRS_857,INST_0310,M.Tech Artificial Intelligence,PG-AI,2,142,91227.00,active,2026-05-06 12:00:00
CRS_858,INST_0311,Diploma in Electrical Engineering,DIP-EEE,3,61,209001.00,active,2024-12-20 12:00:00
CRS_859,INST_0311,M.Tech Power Systems,PG-EEE,2,141,203531.00,active,2026-05-28 12:00:00
CRS_86,INST_0032,B.Tech Artificial Intelligence and Data Science,AIDS,4,87,72596.00,active,2026-04-24 12:00:00
CRS_860,INST_0311,B.Tech Chemical Engineering,CHEM,4,115,53704.00,closed,2026-05-15 12:00:00
CRS_861,INST_0312,Diploma in Artificial Intelligence,DIP-AI,3,92,25560.00,active,2026-04-26 12:00:00
CRS_862,INST_0312,MBA Business Analytics,MBA-BA,2,72,160463.00,active,2025-05-06 12:00:00
CRS_863,INST_0314,B.Tech Automobile Engineering,AUTO,4,31,247184.00,active,2026-04-26 12:00:00
CRS_864,INST_0314,B.Tech Cybersecurity and Digital Forensics,CYS,4,176,74983.00,active,2026-07-16 12:00:00
CRS_865,INST_0314,MBA Business Analytics,MBA-BA,2,142,178200.00,active,2026-05-20 12:00:00
CRS_866,INST_0314,M.Tech Power Systems,PG-EEE,2,102,88223.00,active,2026-06-06 12:00:00
CRS_867,INST_0316,Diploma in Mechanical Engineering,DIP-MECH,3,162,97595.00,active,2026-05-06 12:00:00
CRS_868,INST_0316,B.Tech Artificial Intelligence and Machine Learning,AIML,4,166,111443.00,active,2026-04-28 12:00:00
CRS_869,INST_0316,B.Tech Internet of Things,IOT,4,175,153716.00,active,2024-07-01 12:00:00
CRS_87,INST_0032,B.Tech Chemical Engineering,CHEM,4,102,248857.00,active,2026-06-02 12:00:00
CRS_870,INST_0317,B.Tech Information Technology,IT,4,171,79637.00,active,2021-12-27 12:00:00
CRS_871,INST_0317,B.Pharm,PHARM,4,85,182342.00,active,2026-06-05 12:00:00
CRS_872,INST_0320,B.Tech Electronics and Communication Engineering,ECE,4,57,101894.00,closed,2026-07-08 12:00:00
CRS_873,INST_0320,M.Tech Computer Science,PG-CSE,2,30,238232.00,active,2026-04-25 12:00:00
CRS_874,INST_0320,B.Tech Electrical and Electronics Engineering,EEE,4,85,93990.00,active,2024-02-29 12:00:00
CRS_875,INST_0320,B.Tech Information Technology,IT,4,51,94577.00,closed,2021-06-10 12:00:00
CRS_876,INST_0321,B.Tech Automobile Engineering,AUTO,4,157,174291.00,active,2022-08-29 12:00:00
